# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0019783	ubiquitin-like protein-specific protease activity	204	5.626308e-2	1.000000e+0	1.000000e+0	1.590548e+0	9.430712e+0	15	9.430712e-3	1.500000e-2	129	3.604682e-2	1.000000e+0	1.000000e+0	1.662898e+0	9.020397e+0	15	134	1.186709e-2	1.119403e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	COPS4,MINDY2,MYSM1,OTUB1,STAMBP,UFD1,USP1,USP15,USP21,USP24,USP31,USP40,USP47,USP54,WDR48
GO Molecular Function	GO:0016150	translation release factor activity, codon nonspecific	205	5.690235e-2	1.000000e+0	1.000000e+0	1.706959e+1	5.858373e-2	1	5.858373e-5	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	MRPL58
GO Molecular Function	GO:0031593	polyubiquitin binding	206	5.696360e-2	1.000000e+0	1.000000e+0	2.217299e+0	2.705994e+0	6	2.705994e-3	6.000000e-3	284	7.953864e-2	1.000000e+0	1.000000e+0	1.980696e+0	3.029238e+0	6	45	4.746835e-3	1.333333e-1	.,.,.,.,.,.	ABRAXAS2,MINDY2,PRPF8,RAD23A,RNF169,UFD1
GO Molecular Function	GO:0097016	L27 domain binding	207	5.707390e-2	1.000000e+0	1.000000e+0	5.219217e+0	3.831992e-1	2	3.831992e-4	2.000000e-3	109	2.479530e-2	1.000000e+0	9.495008e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	DLG1,LIN7C
GO Molecular Function	GO:0003697	single-stranded DNA binding	208	5.742959e-2	1.000000e+0	1.000000e+0	1.615598e+0	8.665523e+0	14	8.665523e-3	1.400000e-2	67	7.652484e-3	1.000000e+0	4.767383e-1	2.059140e+0	6.798956e+0	14	101	1.107595e-2	1.386139e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	CDC45,CRY2,FUBP1,HNRNPA1,HSF1,IGHMBP2,LONP1,MCM10,NUP35,PCBP1,RAD23A,RAD51B,RPA2,TERF2IP
GO Molecular Function	GO:0034190	apolipoprotein receptor binding	209	5.771903e-2	1.000000e+0	1.000000e+0	5.185851e+0	3.856648e-1	2	3.856648e-4	2.000000e-3	628	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.,.	APOA2
GO Molecular Function	GO:0071795	K11-linked polyubiquitin binding	210	5.869053e-2	1.000000e+0	1.000000e+0	1.653398e+1	6.048149e-2	1	6.048149e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	MINDY2
GO Molecular Function	GO:0035515	oxidative RNA demethylase activity	211	5.927864e-2	1.000000e+0	1.000000e+0	5.107438e+0	3.915858e-1	2	3.915858e-4	2.000000e-3	109	2.479530e-2	1.000000e+0	9.495008e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	ALKBH1,FTO
GO Molecular Function	GO:0004816	asparagine-tRNA ligase activity	212	5.978800e-2	1.000000e+0	1.000000e+0	5.082493e+0	3.935077e-1	2	3.935077e-4	2.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.,.	NARS
GO Molecular Function	GO:0052907	23S rRNA (adenine(1618)-N(6))-methyltransferase activity	213	6.027604e-2	1.000000e+0	1.000000e+0	1.608566e+1	6.216718e-2	1	6.216718e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	METTL16
GO Molecular Function	GO:0030629	U6 snRNA 3'-end binding	213	6.027604e-2	1.000000e+0	1.000000e+0	1.608566e+1	6.216718e-2	1	6.216718e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	METTL16
GO Molecular Function	GO:0070815	peptidyl-lysine 5-dioxygenase activity	215	6.118898e-2	1.000000e+0	1.000000e+0	5.015486e+0	3.987649e-1	2	3.987649e-4	2.000000e-3	109	2.479530e-2	1.000000e+0	9.495008e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	JMJD6,PLOD3
GO Molecular Function	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	216	6.142807e-2	1.000000e+0	1.000000e+0	2.173792e+0	2.760154e+0	6	2.760154e-3	6.000000e-3	317	1.176984e-1	1.000000e+0	1.000000e+0	1.782627e+0	3.365820e+0	6	50	4.746835e-3	1.200000e-1	.,.,.,.,.,.	DCLRE1A,EXD2,EXOSC10,EXOSC2,MGME1,PNPT1
GO Molecular Function	GO:0004828	serine-tRNA ligase activity	217	6.191988e-2	1.000000e+0	1.000000e+0	1.564507e+1	6.391788e-2	1	6.391788e-5	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	SARS2
GO Molecular Function	GO:0051721	protein phosphatase 2A binding	218	6.212535e-2	1.000000e+0	1.000000e+0	2.167318e+0	2.768398e+0	6	2.768398e-3	6.000000e-3	126	3.202784e-2	1.000000e+0	1.000000e+0	2.750967e+0	1.817543e+0	5	27	3.955696e-3	1.851852e-1	.,.,.,.,.,.	PTPA,SMG5,STRN3,STRN4,TP53
GO Molecular Function	GO:0008174	mRNA methyltransferase activity	219	6.215803e-2	1.000000e+0	1.000000e+0	4.970464e+0	4.023770e-1	2	4.023770e-4	2.000000e-3	279	7.581990e-2	1.000000e+0	1.000000e+0	4.244349e+0	4.712148e-1	2	7	1.582278e-3	2.857143e-1	.,.	METTL16,METTL3
GO Molecular Function	GO:0071796	K6-linked polyubiquitin binding	220	6.432213e-2	1.000000e+0	1.000000e+0	1.504171e+1	6.648181e-2	1	6.648181e-5	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	MINDY2
GO Molecular Function	GO:0072542	protein phosphatase activator activity	221	6.443545e-2	1.000000e+0	1.000000e+0	3.296603e+0	9.100276e-1	3	9.100276e-4	3.000000e-3	300	9.669736e-2	1.000000e+0	1.000000e+0	3.713805e+0	5.385312e-1	2	8	1.582278e-3	2.500000e-1	.,.,.	CALM1,PTPA
GO Molecular Function	GO:0004853	uroporphyrinogen decarboxylase activity	222	6.531160e-2	1.000000e+0	1.000000e+0	1.480609e+1	6.753979e-2	1	6.753979e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	UROD
GO Molecular Function	GO:0008241	peptidyl-dipeptidase activity	223	6.562370e-2	1.000000e+0	1.000000e+0	1.473324e+1	6.787373e-2	1	6.787373e-5	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	TMEM27
GO Molecular Function	GO:0031870	thromboxane A2 receptor binding	224	6.600883e-2	1.000000e+0	1.000000e+0	1.464430e+1	6.828596e-2	1	6.828596e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	RPGRIP1L
GO Molecular Function	GO:0003976	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity	225	6.707750e-2	1.000000e+0	1.000000e+0	1.440284e+1	6.943074e-2	1	6.943074e-5	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	GNPTG
GO Molecular Function	GO:0032050	clathrin heavy chain binding	226	7.127996e-2	1.000000e+0	1.000000e+0	4.592475e+0	4.354950e-1	2	4.354950e-4	2.000000e-3	279	7.581990e-2	1.000000e+0	1.000000e+0	4.244349e+0	4.712148e-1	2	7	1.582278e-3	2.857143e-1	.,.	GPR107,PICALM
GO Molecular Function	GO:0003713	transcription coactivator activity	227	7.161973e-2	1.000000e+0	1.000000e+0	1.274576e+0	3.216756e+1	41	3.216756e-2	4.100000e-2	12	1.290628e-5	5.387081e-2	4.489234e-3	2.023469e+0	2.026224e+1	41	301	3.243671e-2	1.362126e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACTN1,AIP,ARNT,CARM1,CTNNB1,DAXX,DCAF6,DDX17,HCFC1,HCFC2,ING4,KAT6A,MAML1,MED1,MED13,MED24,MED4,MED6,MMS19,MYSM1,NEUROG3,NFKBIB,NPM1,NR1H3,NR2C2,PPRC1,RXRB,SETD3,SNW1,SRCAP,SS18,SUPT7L,TAF7,TCERG1,TGFB1I1,THRAP3,TRIP11,TRIP4,USP21,WDR77,ZFX
GO Molecular Function	GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	228	7.260210e-2	1.000000e+0	1.000000e+0	1.556727e+0	8.993230e+0	14	8.993230e-3	1.400000e-2	143	4.166182e-2	1.000000e+0	1.000000e+0	1.663785e+0	8.414550e+0	14	125	1.107595e-2	1.120000e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	MINDY2,MYSM1,OTUB1,STAMBP,UFD1,USP1,USP15,USP21,USP24,USP31,USP40,USP47,USP54,WDR48
GO Molecular Function	GO:0017162	aryl hydrocarbon receptor binding	229	7.291200e-2	1.000000e+0	1.000000e+0	3.126714e+0	9.594739e-1	3	9.594739e-4	3.000000e-3	92	1.880258e-2	1.000000e+0	8.530649e-1	4.951741e+0	6.058476e-1	3	9	2.373418e-3	3.333333e-1	.,.,.	AIP,ARNT,TAF6
GO Molecular Function	GO:0035299	inositol pentakisphosphate 2-kinase activity	230	7.302669e-2	1.000000e+0	1.000000e+0	1.318780e+1	7.582764e-2	1	7.582764e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	IPPK
GO Molecular Function	GO:0008198	ferrous iron binding	231	7.476649e-2	1.000000e+0	1.000000e+0	2.249422e+0	2.222793e+0	5	2.222793e-3	5.000000e-3	83	1.378518e-2	1.000000e+0	6.932451e-1	3.376187e+0	1.480961e+0	5	22	3.955696e-3	2.272727e-1	.,.,.,.,.	ALKBH1,ALKBH8,FTO,ISCU,TET2
GO Molecular Function	GO:0101005	ubiquitinyl hydrolase activity	232	7.514758e-2	1.000000e+0	1.000000e+0	1.548052e+0	9.043625e+0	14	9.043625e-3	1.400000e-2	149	4.409218e-2	1.000000e+0	1.000000e+0	1.650580e+0	8.481866e+0	14	126	1.107595e-2	1.111111e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	MINDY2,MYSM1,OTUB1,STAMBP,UFD1,USP1,USP15,USP21,USP24,USP31,USP40,USP47,USP54,WDR48
GO Molecular Function	GO:0030515	snoRNA binding	233	7.536795e-2	1.000000e+0	1.000000e+0	2.538322e+0	1.575844e+0	4	1.575844e-3	4.000000e-3	386	1.398497e-1	1.000000e+0	1.000000e+0	1.980696e+0	2.019492e+0	4	30	3.164557e-3	1.333333e-1	.,.,.,.	IMP4,MRPL1,TBL3,TSR1
GO Molecular Function	GO:0051538	3 iron, 4 sulfur cluster binding	234	7.537777e-2	1.000000e+0	1.000000e+0	4.445336e+0	4.499098e-1	2	4.499098e-4	2.000000e-3	77	1.297572e-2	1.000000e+0	7.033851e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	ACO2,SDHB
GO Molecular Function	GO:0045322	unmethylated CpG binding	235	7.828775e-2	1.000000e+0	1.000000e+0	1.226710e+1	8.151887e-2	1	8.151887e-5	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	CXXC1
GO Molecular Function	GO:0022884	macromolecule transmembrane transporter activity	236	7.882036e-2	1.000000e+0	1.000000e+0	2.498171e+0	1.601172e+0	4	1.601172e-3	4.000000e-3	153	4.879999e-2	1.000000e+0	1.000000e+0	2.829566e+0	1.413644e+0	4	21	3.164557e-3	1.904762e-1	.,.,.,.	HNRNPA3,TIMM22,TOMM22,TOMM40L
GO Molecular Function	GO:0005484	SNAP receptor activity	237	7.930371e-2	1.000000e+0	1.000000e+0	2.029400e+0	2.956539e+0	6	2.956539e-3	6.000000e-3	90	1.846887e-2	1.000000e+0	8.565451e-1	2.536257e+0	2.759972e+0	7	41	5.537975e-3	1.707317e-1	.,.,.,.,.,.	BNIP1,ENSG00000263620,GOSR1,STX10,STX5,TSNARE1,VAMP2
GO Molecular Function	GO:0051427	hormone receptor binding	238	7.964578e-2	1.000000e+0	1.000000e+0	1.380347e+0	1.666248e+1	23	1.666248e-2	2.300000e-2	31	1.185424e-3	1.000000e+0	1.596116e-1	2.029906e+0	1.083794e+1	22	161	1.740506e-2	1.366460e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	CALR,CTNNB1,DAXX,DDX5,DDX54,KDM3A,LATS1,MED1,MED13,MED24,MED25,MED4,MMS19,NCOR1,PAGR1,PHB2,SNW1,TAF7,TGFB1I1,THRAP3,TRIP12,TRIP4
GO Molecular Function	GO:0047710	bis(5'-adenosyl)-triphosphatase activity	239	8.214345e-2	1.000000e+0	1.000000e+0	4.226789e+0	4.731724e-1	2	4.731724e-4	2.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.,.	FHIT
GO Molecular Function	GO:0003743	translation initiation factor activity	240	8.216922e-2	1.000000e+0	1.000000e+0	2.009667e+0	2.985569e+0	6	2.985569e-3	6.000000e-3	324	1.262616e-1	1.000000e+0	1.000000e+0	1.747673e+0	3.433136e+0	6	51	4.746835e-3	1.176471e-1	.,.,.,.,.,.	DHX29,EIF2A,EIF2B5,EIF2D,EIF3E,EIF4G2
GO Molecular Function	GO:0000268	peroxisome targeting sequence binding	241	8.330695e-2	1.000000e+0	1.000000e+0	4.191895e+0	4.771112e-1	2	4.771112e-4	2.000000e-3	132	3.949532e-2	1.000000e+0	1.000000e+0	5.942089e+0	3.365820e-1	2	5	1.582278e-3	4.000000e-1	.,.	PEX19,PEX7
GO Molecular Function	GO:0047186	N-acetylneuraminate 7-O(or 9-O)-acetyltransferase activity	242	8.339853e-2	1.000000e+0	1.000000e+0	1.148386e+1	8.707871e-2	1	8.707871e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	CASD1
GO Molecular Function	GO:0042988	X11-like protein binding	243	8.362005e-2	1.000000e+0	1.000000e+0	1.145208e+1	8.732039e-2	1	8.732039e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	CLSTN1
GO Molecular Function	GO:0030331	estrogen receptor binding	244	8.371997e-2	1.000000e+0	1.000000e+0	1.789497e+0	4.470530e+0	8	4.470530e-3	8.000000e-3	59	4.581051e-3	1.000000e+0	3.240899e-1	2.971044e+0	2.692656e+0	8	40	6.329114e-3	2.000000e-1	.,.,.,.,.,.,.,.	CTNNB1,DDX54,LATS1,MED1,MMS19,PAGR1,PHB2,TRIP4
GO Molecular Function	GO:0016274	protein-arginine N-methyltransferase activity	245	8.535630e-2	1.000000e+0	1.000000e+0	2.919375e+0	1.027617e+0	3	1.027617e-3	3.000000e-3	144	4.234154e-2	1.000000e+0	1.000000e+0	3.713805e+0	8.077968e-1	3	12	2.373418e-3	2.500000e-1	.,.,.	CARM1,PRMT5,WDR77
GO Molecular Function	GO:0004831	tyrosine-tRNA ligase activity	246	8.723516e-2	1.000000e+0	1.000000e+0	1.095616e+1	9.127284e-2	1	9.127284e-5	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	YARS2
GO Molecular Function	GO:0001128	RNA polymerase II transcription coactivator activity involved in preinitiation complex assembly	247	8.735603e-2	1.000000e+0	1.000000e+0	1.094029e+1	9.140526e-2	1	9.140526e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	MED6
GO Molecular Function	GO:0004659	prenyltransferase activity	248	8.753898e-2	1.000000e+0	1.000000e+0	2.887081e+0	1.039112e+0	3	1.039112e-3	3.000000e-3	289	8.837068e-2	1.000000e+0	1.000000e+0	2.785354e+0	1.077062e+0	3	16	2.373418e-3	1.875000e-1	.,.,.	CHM,COX10,UBIAD1
GO Molecular Function	GO:0070579	methylcytosine dioxygenase activity	249	9.001172e-2	1.000000e+0	1.000000e+0	4.004078e+0	4.994908e-1	2	4.994908e-4	2.000000e-3	109	2.479530e-2	1.000000e+0	9.495008e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	ALKBH1,TET2
GO Molecular Function	GO:0008118	N-acetyllactosaminide alpha-2,3-sialyltransferase activity	250	9.003745e-2	1.000000e+0	1.000000e+0	1.059913e+1	9.434738e-2	1	9.434738e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	ST3GAL3
GO Molecular Function	GO:0004815	aspartate-tRNA ligase activity	251	9.038062e-2	1.000000e+0	1.000000e+0	1.055693e+1	9.472455e-2	1	9.472455e-5	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	DARS2
GO Molecular Function	GO:0016817	hydrolase activity, acting on acid anhydrides	252	9.143692e-2	1.000000e+0	1.000000e+0	1.163823e+0	6.873896e+1	80	6.873896e-2	8.000000e-2	104	2.361933e-2	1.000000e+0	9.479527e-1	1.260966e+0	5.789210e+1	73	860	5.775316e-2	8.488372e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABCE1,ACIN1,ARF1,ARF6,ASNA1,ATF7IP,ATL2,ATP13A1,ATP5F1,ATP5G2,ATP5J2,ATP6V0C,ATP8B1,CDC45,CHD2,CHD6,CLPB,DDX17,DDX23,DDX39B,DDX47,DDX5,DDX54,DHX29,DHX30,DQX1,DYNC1LI2,EEF1A1,ENSG00000249209,ERCC6L2,FHIT,GNG3,GNL3L,GPN1,GTF2H1,HBS1L,HELQ,HSPA1B,HSPA8,IGHMBP2,KATNB1,KIF15,KIF20A,KIF22,KLC4,LONP1,LSG1,MCM5,MFN1,MFN2,NKIRAS2,NUDT3,PEX1,PSMC3,PTPA,RAB13,RAB14,RAB1A,RAB30,RAB34,RAB6A,RAB7A,RABL6,RAD51B,RFC2,SKIV2L2,SMC3,SRCAP,TBCC,TOR1A,TOR1B,TSR1,WDR34
GO Molecular Function	GO:0017111	nucleoside-triphosphatase activity	253	9.234597e-2	1.000000e+0	1.000000e+0	1.168287e+0	6.505251e+1	76	6.505251e-2	7.600000e-2	98	2.088090e-2	1.000000e+0	8.893559e-1	1.275909e+0	5.486286e+1	70	815	5.537975e-2	8.588957e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABCE1,ACIN1,ARF1,ARF6,ASNA1,ATF7IP,ATL2,ATP13A1,ATP5F1,ATP5G2,ATP5J2,ATP6V0C,ATP8B1,CDC45,CHD2,CHD6,CLPB,DDX17,DDX23,DDX47,DDX5,DDX54,DHX29,DHX30,DQX1,DYNC1LI2,EEF1A1,ENSG00000249209,ERCC6L2,GNG3,GNL3L,GPN1,GTF2H1,HBS1L,HELQ,HSPA1B,HSPA8,IGHMBP2,KATNB1,KIF15,KIF20A,KIF22,KLC4,LONP1,LSG1,MCM5,MFN1,MFN2,NKIRAS2,PEX1,PSMC3,PTPA,RAB13,RAB14,RAB1A,RAB30,RAB34,RAB6A,RAB7A,RABL6,RAD51B,RFC2,SKIV2L2,SMC3,SRCAP,TBCC,TOR1A,TOR1B,TSR1,WDR34
GO Molecular Function	GO:0046570	methylthioribulose 1-phosphate dehydratase activity	254	9.339983e-2	1.000000e+0	1.000000e+0	1.019899e+1	9.804894e-2	1	9.804894e-5	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	APIP
GO Molecular Function	GO:0048038	quinone binding	255	9.348294e-2	1.000000e+0	1.000000e+0	2.804224e+0	1.069814e+0	3	1.069814e-3	3.000000e-3	309	1.021644e-1	1.000000e+0	1.000000e+0	2.621510e+0	1.144379e+0	3	17	2.373418e-3	1.764706e-1	.,.,.	NDUFS2,NDUFS7,SDHB
GO Molecular Function	GO:0070853	myosin VI binding	256	9.467270e-2	1.000000e+0	1.000000e+0	1.005492e+1	9.945380e-2	1	9.945380e-5	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	LMTK2
GO Molecular Function	GO:0019208	phosphatase regulator activity	257	9.469501e-2	1.000000e+0	1.000000e+0	1.466760e+0	1.022662e+1	15	1.022662e-2	1.500000e-2	68	7.765877e-3	1.000000e+0	4.766878e-1	2.122175e+0	6.125792e+0	13	91	1.028481e-2	1.428571e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	CALM1,LMTK2,NSFL1C,PPP1R10,PPP1R12B,PPP1R14B,PPP1R15B,PPP1R7,PPP1R8,PPP2R2D,PTPA,RCAN1,SHOC2
GO Molecular Function	GO:0019905	syntaxin binding	258	9.472850e-2	1.000000e+0	1.000000e+0	1.515669e+0	8.577070e+0	13	8.577070e-3	1.300000e-2	29	1.073079e-3	1.000000e+0	1.544494e-1	2.536257e+0	5.519945e+0	14	82	1.107595e-2	1.707317e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	ABL1,CACNA1A,ENSG00000263620,HECTD3,NAPB,RNF40,SCFD1,STX10,SYT11,SYT13,TMED10,VAMP2,VPS11,VPS52
GO Molecular Function	GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	259	9.494173e-2	1.000000e+0	1.000000e+0	1.002497e+1	9.975097e-2	1	9.975097e-5	1.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.	ALG8
GO Molecular Function	GO:0004176	ATP-dependent peptidase activity	260	9.498825e-2	1.000000e+0	1.000000e+0	1.001980e+1	9.980237e-2	1	9.980237e-5	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	LONP1
GO Molecular Function	GO:1904047	S-adenosyl-L-methionine binding	261	9.563811e-2	1.000000e+0	1.000000e+0	9.948207e+0	1.005206e-1	1	1.005206e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	METTL3
GO Molecular Function	GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	262	9.582814e-2	1.000000e+0	1.000000e+0	2.773404e+0	1.081703e+0	3	1.081703e-3	3.000000e-3	289	8.837068e-2	1.000000e+0	1.000000e+0	2.785354e+0	1.077062e+0	3	16	2.373418e-3	1.875000e-1	.,.,.	BAD,CARD8,RACK1
GO Molecular Function	GO:0052836	inositol 5-diphosphate pentakisphosphate 5-kinase activity	263	9.604842e-2	1.000000e+0	1.000000e+0	9.903502e+0	1.009744e-1	1	1.009744e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	IP6K1
GO Molecular Function	GO:0052839	inositol diphosphate tetrakisphosphate kinase activity	263	9.604842e-2	1.000000e+0	1.000000e+0	9.903502e+0	1.009744e-1	1	1.009744e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	IP6K1
GO Molecular Function	GO:0051731	polynucleotide 5'-hydroxyl-kinase activity	265	9.642533e-2	1.000000e+0	1.000000e+0	9.862771e+0	1.013914e-1	1	1.013914e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	NOL9
GO Molecular Function	GO:0004654	polyribonucleotide nucleotidyltransferase activity	266	9.725427e-2	1.000000e+0	1.000000e+0	9.774300e+0	1.023091e-1	1	1.023091e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	PNPT1
GO Molecular Function	GO:0015319	sodium:inorganic phosphate symporter activity	267	9.778057e-2	1.000000e+0	1.000000e+0	9.718907e+0	1.028922e-1	1	1.028922e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	SLC20A1
GO Molecular Function	GO:0004376	glycolipid mannosyltransferase activity	268	9.779962e-2	1.000000e+0	1.000000e+0	9.716914e+0	1.029133e-1	1	1.029133e-4	1.000000e-3	497	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.	PIGV
GO Molecular Function	GO:0008160	protein tyrosine phosphatase activator activity	269	9.831007e-2	1.000000e+0	1.000000e+0	3.798563e+0	5.265149e-1	2	5.265149e-4	2.000000e-3	329	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.,.	PTPA
GO Molecular Function	GO:0004711	ribosomal protein S6 kinase activity	270	9.860245e-2	1.000000e+0	1.000000e+0	9.633587e+0	1.038035e-1	1	1.038035e-4	1.000000e-3	418	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.	RPS6KB2
GO Molecular Function	GO:0102009	proline dipeptidase activity	271	9.868131e-2	1.000000e+0	1.000000e+0	9.625475e+0	1.038910e-1	1	1.038910e-4	1.000000e-3	171	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	PEPD
